id,text,label
353,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
354,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
355,No haces más que mentirle al pueblo. como dijo Yésica Priego hace unos días.,toxico
356,"Siempre hablas basura, no aportas nada. según los informes de Domingo LLC.",toxico
357,Lo que acabas de decir es una tontería sin sentido. como dijo Mauricio Ponce Ferrer hace unos días.,toxico
358,"Eres el peor congresista que hemos tenido. según los informes de Pinto, Aramburu and Cruz.",toxico
359,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
360,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
361,"Siempre hablas basura, no aportas nada. durante el debate en Palencia.",toxico
362,Eres el peor congresista que hemos tenido. como dijo Kike Oliver Galán hace unos días.,toxico
363,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
364,Tú no mereces estar en el congreso. como dijo Ana Belén Riquelme-Montero hace unos días.,toxico
365,"Calla de una vez, ignorante. como dijo Íñigo Puente Cañellas hace unos días.",toxico
366,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
367,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
368,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
369,Tú no mereces estar en el congreso. durante el debate en Ceuta.,toxico
370,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
371,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
372,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
373,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
374,Eres un inútil completo y deberías renunciar. durante el debate en Ciudad.,toxico
375,"Calla de una vez, ignorante. según los informes de Fonseca-Gonzalo.",toxico
376,Tu presencia aquí es una vergüenza nacional. según los informes de Águila-Ferrera.,toxico
377,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
378,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
379,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
380,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
381,Todo lo que dices es pura demagogia barata. como dijo Iris Toro-Larrañaga hace unos días.,toxico
382,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
383,"Calla de una vez, ignorante. como dijo Ulises del Escolano hace unos días.",toxico
384,"Calla de una vez, ignorante. según los informes de Roura, Valbuena and Montalbán.",toxico
385,Lo que acabas de decir es una tontería sin sentido. según los informes de Godoy LLC.,toxico
386,"Siempre hablas basura, no aportas nada. durante el debate en Asturias.",toxico
387,Todo lo que dices es pura demagogia barata. según los informes de Viñas-Ángel.,toxico
388,Tú no mereces estar en el congreso. según los informes de Solís-Muñoz.,toxico
389,Eres el peor congresista que hemos tenido. como dijo Amelia Madrid Bru hace unos días.,toxico
390,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
391,No haces más que mentirle al pueblo. como dijo Octavia Azcona Mosquera hace unos días.,toxico
392,Lo que acabas de decir es una tontería sin sentido. según los informes de Salinas PLC.,toxico
393,"Calla de una vez, ignorante. según los informes de Benavides and Sons.",toxico
394,"Siempre hablas basura, no aportas nada. según los informes de Álamo-Jordá.",toxico
395,"Calla de una vez, ignorante. durante el debate en Pontevedra.",toxico
396,Todo lo que dices es pura demagogia barata. según los informes de Nicolás Inc.,toxico
397,"Calla de una vez, ignorante. durante el debate en Baleares.",toxico
398,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
399,"Calla de una vez, ignorante. según los informes de Duran, Gutiérrez and Lamas.",toxico
400,Eres el peor congresista que hemos tenido. durante el debate en Melilla.,toxico
401,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
402,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
403,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
404,"Siempre hablas basura, no aportas nada. según los informes de Blázquez, Expósito and Reguera.",toxico
405,Eres un inútil completo y deberías renunciar. como dijo Régulo Quintero Valentín hace unos días.,toxico
406,Eres el peor congresista que hemos tenido. durante el debate en La Coruña.,toxico
407,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
408,Eres el peor congresista que hemos tenido. durante el debate en Zaragoza.,toxico
409,No haces más que mentirle al pueblo. durante el debate en Las Palmas.,toxico
410,"Ese argumento es estúpido y sin fundamento. según los informes de Calatayud, Gilabert and Sanjuan.",toxico
411,No haces más que mentirle al pueblo. como dijo Primitiva Conde Calvet hace unos días.,toxico
412,"Lo que acabas de decir es una tontería sin sentido. según los informes de Cuesta, Caballero and Pedro.",toxico
413,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
414,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
415,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
416,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
417,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
418,Eres el peor congresista que hemos tenido. como dijo Gervasio del Jover hace unos días.,toxico
419,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
420,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
421,No haces más que mentirle al pueblo. durante el debate en Zaragoza.,toxico
422,No haces más que mentirle al pueblo. durante el debate en Huelva.,toxico
423,Tú no mereces estar en el congreso. según los informes de Ferreras Inc.,toxico
424,"Calla de una vez, ignorante. durante el debate en La Coruña.",toxico
425,Ese argumento es estúpido y sin fundamento. según los informes de Bermejo-Miguel.,toxico
426,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
427,"Lo que acabas de decir es una tontería sin sentido. según los informes de Acuña, Manjón and Jaume.",toxico
428,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
429,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
430,Eres el peor congresista que hemos tenido. como dijo Miguela Miró Seco hace unos días.,toxico
431,Eres un inútil completo y deberías renunciar. según los informes de Figueras-Rosado.,toxico
432,"Calla de una vez, ignorante. como dijo Rosario Marco Vives hace unos días.",toxico
433,Eres el peor congresista que hemos tenido. durante el debate en Castellón.,toxico
434,Tú no mereces estar en el congreso. como dijo Domitila de Canales hace unos días.,toxico
435,No haces más que mentirle al pueblo. según los informes de Dominguez-Calvet.,toxico
436,Tu presencia aquí es una vergüenza nacional. durante el debate en Zaragoza.,toxico
437,Todo lo que dices es pura demagogia barata. según los informes de Diaz Inc.,toxico
438,Ese argumento es estúpido y sin fundamento. como dijo Eloy Bonifacio Seguí Lillo hace unos días.,toxico
439,Ese argumento es estúpido y sin fundamento. durante el debate en Albacete.,toxico
440,Eres un inútil completo y deberías renunciar. según los informes de Villalonga Group.,toxico
441,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
442,No haces más que mentirle al pueblo. como dijo Maricruz Soto Marcos hace unos días.,toxico
443,Eres el peor congresista que hemos tenido. durante el debate en Cuenca.,toxico
444,Eres el peor congresista que hemos tenido. como dijo Maribel Plana-Cervantes hace unos días.,toxico
445,Tu presencia aquí es una vergüenza nacional. como dijo Daniel Alfaro Sabater hace unos días.,toxico
446,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
447,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
448,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
449,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
450,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
451,"Calla de una vez, ignorante. durante el debate en Badajoz.",toxico
452,Lo que acabas de decir es una tontería sin sentido. según los informes de Solsona-Padilla.,toxico
453,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
454,Eres un inútil completo y deberías renunciar. como dijo Roque Seguí hace unos días.,toxico
455,No haces más que mentirle al pueblo. durante el debate en Lugo.,toxico
456,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
457,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
458,"Calla de una vez, ignorante. según los informes de Caparrós Inc.",toxico
459,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
460,Eres el peor congresista que hemos tenido. durante el debate en Las Palmas.,toxico
461,Eres el peor congresista que hemos tenido. como dijo Samu Puente Segovia hace unos días.,toxico
462,Tu presencia aquí es una vergüenza nacional. como dijo María Fernanda de Luna hace unos días.,toxico
463,"Siempre hablas basura, no aportas nada. durante el debate en Madrid.",toxico
464,Ese argumento es estúpido y sin fundamento. como dijo Delfina Márquez-Beltrán hace unos días.,toxico
465,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
466,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
467,Todo lo que dices es pura demagogia barata. durante el debate en Cuenca.,toxico
468,Eres el peor congresista que hemos tenido. durante el debate en Navarra.,toxico
469,"Siempre hablas basura, no aportas nada. como dijo Juan Bautista Alba Naranjo hace unos días.",toxico
470,"Siempre hablas basura, no aportas nada. durante el debate en Asturias.",toxico
471,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
472,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
473,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
474,Eres un inútil completo y deberías renunciar. según los informes de Gomez and Sons.,toxico
475,Todo lo que dices es pura demagogia barata. como dijo Dionisia Gual Cabezas hace unos días.,toxico
476,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
477,Eres el peor congresista que hemos tenido. durante el debate en Málaga.,toxico
478,Tú no mereces estar en el congreso. como dijo Remigio Antúnez Quintanilla hace unos días.,toxico
479,"Todo lo que dices es pura demagogia barata. según los informes de Anaya, Ferrández and Mariño.",toxico
480,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
481,Eres el peor congresista que hemos tenido. durante el debate en Pontevedra.,toxico
482,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
